index,ideology_score,worldview_alignment
1111269409,0.25,0.7
1004548047278366720,0.8541666666666661,0.75
903407222423728131,,0.5
820818532892086273,,0.5
624798201,0.833333333333333,0.5555555555555556
932508774698504192,0.75,1.0
109042814,0.8095238095238091,0.8333333333333334
44145843,0.211538461538461,0.1111111111111111
272216977,0.25,0.4
43598805,0.2,0.375
1154998800,0.166666666666666,0.375
545404284,0.25,0.8333333333333334
277137106,0.8214285714285711,0.8333333333333334
434376520,1.0,1.0
528968487,0.25,0.5833333333333334
2587906196,0.0,0.14285714285714285
44474180,0.25,0.5
487035253,0.25,0.625
15924415,0.035714285714285,0.3333333333333333
18804118,0.273809523809523,0.8
922902360,0.625,0.0
1249303778,0.28125,0.75
788297370,0.163793103448275,0.36363636363636365
2712555594,0.25,0.0
53489880,0.166666666666666,0.5333333333333333
34284860,0.041666666666666,0.375
373640001,0.25,0.5
289400483,0.115384615384615,0.5
438796821,0.25,0.5714285714285714
821134316637802501,,0.5
1006415022,0.75,1.0
102808633,0.40625,0.14285714285714285
901640003712819200,0.166666666666666,0.42857142857142855
16139470,0.267857142857142,0.7142857142857143
841776095275962368,0.763157894736842,0.6666666666666666
2825283453,0.5892857142857141,1.0
111511015,0.796875,0.7142857142857143
191098835,0.083333333333333,1.0
868932342,0.934210526315789,0.6
25222189,0.05,0.6
3260268680,,0.5
833781272598024192,0.333333333333333,0.7
479851316,0.803571428571428,0.6666666666666666
2973499941,0.625,0.4
735831675674890242,,0.5
999334724,0.0,0.4444444444444444
861737647,0.208333333333333,0.5
896159982,0.287878787878787,0.7272727272727273
389025137,0.17156862745098,0.5555555555555556
738371277484740608,0.9318181818181812,0.5555555555555556
42215393,0.5,0.7142857142857143
254854424,0.65625,1.0
2444453023,0.21875,0.0
20558712,0.355263157894736,0.2857142857142857
760232623,0.85,1.0
110785655,0.291666666666666,0.45454545454545453
625374659,0.90625,0.5
1176873348942446593,,0.5
360918976,0.071428571428571,0.125
18964487,0.375,0.6363636363636364
718203205834948608,0.7812500000000001,0.8
1347855194,0.265151515151515,0.5
197869912,0.15,0.3333333333333333
544746982,0.305555555555555,0.2
793233817968476161,,0.5
2895573237,0.333333333333333,0.7142857142857143
907075632,0.25,0.5555555555555556
989525340,0.125,0.14285714285714285
377628601,0.0,0.0
25524199,0.208333333333333,0.3
45493777,0.6875,0.75
797132806031745024,0.9375,1.0
84936614,0.28125,0.25
101596648,1.0,0.5
35062858,0.116071428571428,0.6666666666666666
961045430435008513,,0.5
30481580,0.7812500000000001,0.75
24465419,0.7916666666666661,1.0
597474432,0.152777777777777,0.5714285714285714
300469536,0.181818181818181,0.7142857142857143
832833766510845952,0.28125,0.3
4049354954,0.278571428571428,0.5714285714285714
806664139653398536,,0.5
92865741,0.75,0.6666666666666666
99567627,0.8,1.0
24077664,0.1875,0.375
23844647,0.225,0.5555555555555556
1913264444,0.25,0.3333333333333333
168178331,0.8690476190476191,0.4
871569210161364992,0.8541666666666661,0.75
1099234603,0.232142857142857,0.7
1514617003,0.166666666666666,0.4166666666666667
700310502,0.25,0.16666666666666666
24204144,0.129032258064516,0.6666666666666666
2481787142,0.159090909090909,0.5833333333333334
165180189,0.225,0.5714285714285714
25429371,0.7321428571428571,0.8571428571428571
3353371521,1.0,0.5
484980949,0.9336734693877552,0.3333333333333333
583983195,0.166666666666666,0.45454545454545453
394346382,0.326923076923076,0.0
1087334594502889472,1.0,0.5714285714285714
838396930199793666,,0.5
42819735,0.7187500000000001,0.75
1325903317,0.583333333333333,0.6666666666666666
1433440130,0.204545454545454,0.5
3436020166,0.375,0.3
239617607,0.279411764705882,0.0
3794617943,0.0,0.6666666666666666
179652510,0.30813953488372,0.06666666666666667
80225227,0.25,0.5454545454545454
1363726741,0.25,0.4
879036258,0.724184307619214,0.6
15989604,0.3,0.625
865823924805914624,0.6806668530511251,0.0
33405948,0.8552631578947361,1.0
823616163624222720,0.636363636363636,0.75
968146506,0.0,0.6666666666666666
32580803,0.3,0.6666666666666666
803447007918559232,0.166666666666666,0.42857142857142855
413512470,0.75,0.5
1374607123,0.1875,0.5
23697168,0.204545454545454,0.42857142857142855
32394815,0.9256756756756752,0.5
508349274,0.333333333333333,0.5
2318270108,0.24410029498525,0.2222222222222222
324020239,0.8125,0.42857142857142855
2480490476,0.0,0.2857142857142857
125271028,0.194444444444444,0.4444444444444444
424517660,0.25,0.5454545454545454
26901612,0.269230769230769,0.25
40393224,0.9375,0.75
32870314,0.7368421052631571,0.6666666666666666
3108375436,0.734375,0.5
13963372,0.5,0.16666666666666666
3912877452,0.236111111111111,0.2
2952787651,0.375,0.3333333333333333
833804295518748673,,0.5
17753577,0.22877358490566,0.8333333333333334
769792820,0.225,0.125
2352054330,0.276315789473684,0.375
759451230,0.214285714285714,0.4666666666666667
64092459,0.261904761904761,0.42857142857142855
759239640759042048,0.25,0.5
1300142406,0.25,0.5555555555555556
43672382,0.7456140350877191,0.6666666666666666
624875938,0.25,0.8888888888888888
525799800,0.7848837209302321,1.0
25150161,0.85,0.6666666666666666
36282995,0.25,0.6666666666666666
313818130,0.3,0.2727272727272727
48945308,0.339743589743589,0.3333333333333333
3408164933,0.223539722648977,0.2
252299222,0.25,0.5
979714448,0.7833333333333331,0.6666666666666666
36028398,0.8571428571428571,0.8
148355483,0.222222222222222,0.2222222222222222
14434693,0.166666666666666,0.25
374052792,0.828125,0.8571428571428571
52031981,0.8235294117647051,0.6
26562748,0.2,0.5555555555555556
27983732,0.291666666666666,0.3
783511711630266368,0.7884615384615381,0.5714285714285714
247036558,0.270833333333333,0.125
531480305,0.833333333333333,0.8571428571428571
757005261261381632,0.19047619047619,0.36363636363636365
702649280427855876,,0.5
742147436576014336,0.25,0.4
2714278283,0.25,0.3
940540236,0.7812500000000001,1.0
2747627977,0.270833333333333,0.625
381730282,0.625,1.0
64914137,0.731518094407256,0.5555555555555556
38109190,0.75,0.5
3238294442,0.25,0.25
292725126,0.75,0.7777777777777778
52489960,0.1875,0.125
4443595814,0.9,0.5555555555555556
63099553,0.203429963331066,0.4444444444444444
258626999,0.7142857142857141,0.5
15970649,0.346153846153846,0.2
1087677133,0.25,0.25
4229423897,0.7812500000000001,0.5
1247750384,0.305555555555555,0.6666666666666666
164069251,0.0,0.9090909090909091
773172669403500544,0.930555555555555,0.8333333333333334
811802347,0.27,0.7777777777777778
2961673045,0.25,0.8181818181818182
2248694604,0.675,0.7142857142857143
796211978935144449,,0.5
1016079274795679744,0.962264150943396,1.0
55084919,0.28125,0.6363636363636364
132710843,0.222222222222222,0.5833333333333334
33538427,0.177631578947368,0.5454545454545454
16261100,0.166666666666666,0.4444444444444444
127135774,0.205882352941176,0.375
299576820,0.25,0.5555555555555556
230064454,0.171875,0.6363636363636364
34334773,0.7812500000000001,0.8333333333333334
248959749,0.182432432432432,0.5
1413955044,0.660714285714285,0.8571428571428571
571030630,0.25,0.3
1102278582859120640,0.5,0.5
511142862,0.291666666666666,0.8
2287376294,0.321428571428571,0.375
917065866809819136,0.8636363636363631,0.8333333333333334
63564245,0.373684210526315,0.4444444444444444
952170937906008065,,0.5
772280915854696449,,0.5
3422424723,0.794117647058823,0.8333333333333334
25320407,0.7916666666666661,0.75
366071323,0.5,0.6
19337363,0.75,1.0
839854634,0.4,0.5555555555555556
760251960855519232,0.7840909090909091,0.6666666666666666
307543855,0.25,0.5
870014151065833474,,0.5
629464448,0.928571428571428,1.0
2413023128,0.125,0.375
111991658,0.631578947368421,0.8
21127295,0.285714285714285,0.3333333333333333
51878363,0.344170403587443,0.2727272727272727
545276023,0.208333333333333,0.6666666666666666
22214276,0.1875,0.5454545454545454
49916007,1.0,0.5
25309601,0.75,1.0
427137482,0.1875,0.5
459715372,0.225,0.0
1052603476834828288,0.752475247524752,0.8333333333333334
17264536,0.303571428571428,0.25
885516405843533825,,0.5
2906542217,0.25,0.375
1029462413458980865,,0.5
131937337,0.34090909090909,0.625
29112110,0.1875,0.3333333333333333
1573841119,0.5625,0.3333333333333333
36682899,0.7352941176470581,0.6666666666666666
873564244473720834,,0.5
510948692,0.75,0.75
440601297,0.208333333333333,0.36363636363636365
25506240,0.25,0.3076923076923077
782291528236601348,,0.5
2784989343,0.239583333333333,0.36363636363636365
1010979907,0.416666666666666,0.6363636363636364
397435345,0.25,0.38461538461538464
370515217,0.801724137931034,0.6666666666666666
1069634516850012160,0.083333333333333,0.5
592898252,0.63235294117647,0.0
137199791,0.833333333333333,0.5714285714285714
326903144,1.0,0.75
957604694,0.642857142857142,0.8571428571428571
3371561954,0.092105263157894,0.42857142857142855
21597194,0.805555555555555,1.0
908290647748173825,,0.5
36819675,0.379251700680272,0.5
1077904634,0.8250000000000001,0.7777777777777778
508863113,0.3,0.4
2890041417,0.5789473684210521,0.6666666666666666
603924278,0.25,0.36363636363636365
161175909,0.25,0.25
33718532,0.75,1.0
66206252,0.238636363636363,0.4
4205057873,0.676470588235294,0.75
1062173510,0.1875,0.45454545454545453
2401001643,0.222222222222222,0.3333333333333333
113953397,0.3,0.7142857142857143
863698633,0.205882352941176,0.7142857142857143
2773842067,0.333333333333333,0.45454545454545453
546541187,0.251515151515151,0.4444444444444444
818690,0.509615384615384,0.7142857142857143
23172594,0.113636363636363,0.375
95320021,0.25,0.5
303600178,0.392857142857142,0.2727272727272727
391845440,0.9821428571428572,0.7142857142857143
236915753,0.4,0.5
24016597,0.180479994094398,0.375
606811947,0.5,0.6666666666666666
833888316,0.175,0.45454545454545453
33613357,0.95,0.8
32677252,0.861111111111111,0.5
801502376,0.704545454545454,1.0
306605069,0.25,0.2
1322559504,0.775,0.875
4878610324,0.2125,0.09090909090909091
825880042601279488,0.875,0.8333333333333334
17278765,0.8571428571428571,0.3333333333333333
1856231407,0.214285714285714,0.5555555555555556
47234626,0.1875,0.16666666666666666
798986784830943232,0.772727272727272,1.0
3063520129,0.166666666666666,0.625
106927705,0.181818181818181,0.4444444444444444
29314243,0.875,0.6
20882602,0.128637255483717,0.1111111111111111
115473990,1.0,0.8571428571428571
704045356,0.322033898305084,0.5714285714285714
94999200,0.069444444444444,0.75
1355259482,0.5,0.5454545454545454
221372941,0.166666666666666,0.375
48568857,0.25,0.625
809063908153683968,0.125,0.4444444444444444
48249973,0.772727272727272,0.42857142857142855
28627025,0.25,0.5714285714285714
2910413586,0.392857142857142,0.4
392644985,0.25,0.42857142857142855
300368874,0.75,0.5
22911518,0.216119354496105,0.7777777777777778
525590041,0.7625000000000001,0.9230769230769231
708448943412109312,0.845238095238095,0.6
2802011894,0.645833333333333,0.7777777777777778
18056290,0.25,0.45454545454545453
3181647670,0.288793103448275,0.5
90020458,0.75,0.8888888888888888
248884036,0.375,0.625
21634627,0.23,0.5714285714285714
785289790396719104,0.7205882352941171,0.5
133973245,0.5,0.375
77807698,0.3125,0.16666666666666666
1191271759,0.875,0.625
876603176924917760,0.166666666666666,0.5
2480909844,0.288461538461538,0.5
500177376,0.125,0.4444444444444444
911835347474014208,0.944444444444444,0.6666666666666666
451777996,0.026785714285714,0.4
17680681,0.25,0.2
36403273,0.267241379310344,0.5
121240525,0.7321428571428571,0.4
832072268,,0.5
3038697768,0.25,0.4444444444444444
500253732,0.1875,0.625
107161788,0.7526785714285711,1.0
2911230867,0.15,0.5
3309209712,0.214285714285714,0.2857142857142857
4584067461,0.25,0.5714285714285714
824699293999173634,,0.5
813566838,0.7142857142857141,0.8
832405635211870210,,0.5
132674975,0.272727272727272,0.46153846153846156
64283083,0.153846153846153,0.5714285714285714
72276122,0.875,0.8
88074260,0.75,0.8
39716149,0.966666666666666,0.3333333333333333
2984730270,0.180107634146097,0.25
32770419,0.5,0.14285714285714285
20370018,0.9083333333333332,0.8
1941467048,0.794117647058823,0.8571428571428571
205243352,0.25,0.2
2158994620,0.875,1.0
824322754618892288,0.25,0.5
1071954805,0.111111111111111,0.36363636363636365
3068200581,0.7946428571428571,1.0
58823342,0.7954545454545451,0.7142857142857143
100006314,0.910714285714285,0.6666666666666666
750898813137776640,0.1,0.5555555555555556
37297803,0.6875,0.8
2168444202,0.214285714285714,0.3333333333333333
1195197054,0.25,0.2857142857142857
34167323,0.208333333333333,0.5454545454545454
722817532575354880,0.675,0.75
87734221,0.875,0.75
825378953149968384,0.0,0.5
31329839,0.25,0.375
20089394,0.785714285714285,0.5
408219680,0.090466352830967,0.7272727272727273
65038458,0.138888888888888,0.5555555555555556
24103596,0.142857142857142,0.625
218989784,0.3,0.75
375447767,0.175,0.7
69566045,0.8289473684210521,0.6666666666666666
632873556,0.229442350033121,0.2727272727272727
1602388178,0.833333333333333,0.6
34472721,0.208333333333333,0.5555555555555556
163709877,0.828125,0.5
54423596,0.9578125,0.75
930969546,0.4375,0.6
296110552,0.430555555555555,0.0
31535818,0.0,0.25
276314391,0.174242424242424,0.5
2384023989,0.7000000000000001,0.5
1265149364,0.75,0.8333333333333334
24637446,0.875,0.5
875055752322445312,0.9090909090909092,0.6666666666666666
26655063,0.366666666666666,0.2857142857142857
136550204,0.254901960784313,0.375
356749713,0.75,0.42857142857142855
32252458,0.15,0.4444444444444444
1345505731,0.907142857142857,0.8
2296300154,1.0,0.7142857142857143
22221695,0.35,0.2727272727272727
22749728,0.6666666666666661,0.875
24364710,0.375,0.6
1517291023,0.925,1.0
323933294,0.25,0.2
301631670,0.227272727272727,0.1
733246088,0.833333333333333,0.6666666666666666
340952746,0.1875,0.5555555555555556
225188002,0.7763157894736841,0.3333333333333333
520656841,0.041666666666666,0.36363636363636365
73216488,0.071428571428571,0.5
2840524952,0.25,0.16666666666666666
85468411,0.0625,0.5
21327536,0.911458333333333,0.8333333333333334
18145371,0.104166666666666,0.8
19793791,0.204016226433122,0.375
431783080,0.25,0.6153846153846154
59298851,0.75,0.5
20795495,0.205882352941176,0.5
238021510,0.921875,0.6
3332976185,0.05,0.5555555555555556
322849206,0.178571428571428,0.6363636363636364
1015472340845637632,0.875,0.8571428571428571
36045301,0.09090909090909,0.3333333333333333
67513134,1.0,0.8
3214630234,0.916666666666666,0.8333333333333334
1106657874,0.8636363636363631,1.0
345470863,0.166666666666666,0.375
566029490,0.20630010238429,0.7142857142857143
810337569686908928,0.225,0.6363636363636364
3299957864,0.8269230769230761,0.75
202738809,0.142857142857142,0.2222222222222222
16115948,0.25,0.3333333333333333
49360369,0.107142857142857,0.7142857142857143
31747936,0.0,0.6153846153846154
181291213,0.222222222222222,0.8571428571428571
16880560,0.15,0.0
222920576,0.428571428571428,0.5
1234161579643539457,,0.5
834503946815184896,0.25,0.7142857142857143
17686147,0.25,0.42857142857142855
32890990,0.583333333333333,1.0
259071416,0.279761904761904,0.6923076923076923
402734496,0.875,0.7142857142857143
1006363140051881984,0.884615384615384,0.9
1952706475,0.125,1.0
224721074,0.121212121212121,0.14285714285714285
16374658,0.5,0.25
784815652733276160,0.578125,0.6
3741229829,0.1875,0.25
944100705412964352,0.291666666666666,0.4444444444444444
1103992284,0.7222222222222221,0.75
109623214,0.140625,0.5
2246025384,0.125,0.25
816091199970783232,0.5,0.5555555555555556
1120142690715258880,0.333333333333333,0.7272727272727273
40260766,0.277027027027027,0.6666666666666666
4878697083,0.7916666666666661,1.0
349702930,0.875,0.6666666666666666
2838885389,0.7627906976744181,0.8571428571428571
769321561232777216,0.7916666666666661,1.0
19144086,0.297305454423787,0.3333333333333333
521826631,0.8653846153846151,0.8333333333333334
21410268,0.25,0.4
220706575,0.183333333333333,0.5
80354006,0.375,0.38461538461538464
282282958,0.2,0.2
16833601,0.157894736842105,0.6363636363636364
2442888594,,0.5
60257586,0.321428571428571,0.18181818181818182
1932537848,0.25,0.3333333333333333
25298198,0.3125,0.2857142857142857
90651198,0.682432432432432,0.6923076923076923
54729876,0.266129032258064,0.0
420396740,0.208333333333333,0.5714285714285714
17774111,0.0,0.42857142857142855
3060230995,0.894736842105263,0.8571428571428571
76128608,0.234375,0.375
844506270,0.111111111111111,0.5
262213710,0.25,0.6666666666666666
578505155,0.875,0.75
22104206,0.068181818181818,0.45454545454545453
21868115,0.166666666666666,0.5555555555555556
3439197291,0.85,1.0
749401901024718848,0.8125,0.8333333333333334
1037072618648612865,,0.5
522802547,0.75,1.0
2828382218,0.555555555555555,0.7142857142857143
118918904,0.25,0.3
814498125662535680,0.4375,0.2857142857142857
822520954467352576,0.5625,0.5
1719040435,0.861111111111111,0.5
40329791,0.5,0.5
34485733,0.041044776119402,0.6666666666666666
407407474,0.87,0.7142857142857143
119289073,0.375,0.625
15430313,0.227272727272727,0.0
287134964,0.8888888888888881,0.4
797403411448819712,0.772727272727272,0.5
829937227,0.25,0.7142857142857143
4127023700,0.326271186440678,0.7272727272727273
107625265,0.102777089994797,0.4
14635429,0.265625,0.5
241412374,0.175,0.5
32566876,0.053571428571428,0.6
893986167359766528,0.375,0.6
27689907,0.714583333333333,0.5714285714285714
225818379,0.8125,0.2857142857142857
85786506,0.875,0.8
59550449,0.196428571428571,0.3333333333333333
829945724,0.361111111111111,0.23076923076923078
301646687,0.9375,0.75
2598152190,0.6293103448275861,0.6
335406293,0.34375,0.5555555555555556
16565229,0.0625,0.125
138139549,0.25,0.625
1293120044,0.291666666666666,0.5
864920049605165056,0.5,0.1111111111111111
839370635507687424,0.25,0.6666666666666666
1034622757000990720,0.272058823529411,1.0
501157857,0.1,0.8888888888888888
807624338874605569,,0.5
17490239,0.21774193548387,0.375
14416288,0.183333333333333,0.4
539340570,0.295454545454545,0.42857142857142855
143320318,0.234375,0.6666666666666666
2549235338,0.208333333333333,0.8
1175522263,0.25,0.5
2355240318,0.25,0.4444444444444444
3437287514,0.7333333333333331,0.8333333333333334
227424970,0.7732558139534881,1.0
857312989,0.892857142857142,1.0
936322597,0.208333333333333,0.6666666666666666
379143820,0.263888888888888,0.6
131309640,0.3,0.5
3310062995,0.25,0.7
25328528,,0.5
626669911,0.161764705882352,0.5
301344655,0.875,0.5
147398785,0.171431754161711,0.4444444444444444
27139896,0.85,0.8
154203408,0.277777777777777,0.6
151971243,0.375,0.5
873976707790757888,0.8529411764705881,1.0
31992478,0.208333333333333,0.2222222222222222
4774818432,0.083333333333333,0.5714285714285714
350533556,0.25,0.25
816955502240366593,,0.5
35731436,0.25,0.42857142857142855
275343068,0.166666666666666,0.5454545454545454
1704551816,0.75,0.5
3392602445,0.303571428571428,0.5
22976398,0.208333333333333,0.3333333333333333
293158668,0.9038461538461532,0.5
825173070788825088,0.142857142857142,0.2857142857142857
1123784533,0.25,0.5
48226261,0.833333333333333,0.875
59620227,0.3,0.7
33343578,0.23076923076923,0.45454545454545453
1084657648077746177,,0.5
2829268825,0.625,0.8333333333333334
559431547,0.166666666666666,0.5714285714285714
24852236,0.278846153846153,0.125
228527938,0.25,0.6363636363636364
2816881013,0.65,0.8571428571428571
200099296,0.125,0.42857142857142855
30762779,0.25,0.375
17219965,0.083333333333333,0.3333333333333333
140040894,0.361111111111111,0.3
1058756852,0.269230769230769,0.0
975608364469174272,0.886363636363636,0.5
748857018681847808,0.5625,0.8333333333333334
250771952,0.7205882352941171,0.75
703004962587025408,0.09375,0.5625
370958515,0.75,0.8
3421080459,0.90625,0.7142857142857143
968729916,0.875,0.6
239100558,0.7282608695652171,1.0
3242016476,0.875,0.6
2409247416,0.113636363636363,0.14285714285714285
1393647000,0.161764705882352,0.375
282368875,0.827586206896551,1.0
2872328833,0.208333333333333,0.375
617779636,0.178571428571428,0.625
4491571639,0.285714285714285,0.0
820999478698278912,0.222222222222222,0.375
826889252487168001,,0.5
1154442039519584256,0.9833333333333332,0.875
1279292274,0.107142857142857,0.42857142857142855
293745266,0.75,0.8
750742488,0.118421052631578,0.0
36198042,0.324324324324324,0.375
44022997,0.925,0.8181818181818182
3328298343,0.125,0.18181818181818182
916642734697566211,,0.5
813094566,0.453125,0.5
329954688,0.995136186770428,1.0
904351926636077056,0.375,0.8181818181818182
807946172,0.178571428571428,0.42857142857142855
1966075729,0.159090909090909,0.5454545454545454
1353556963,0.1875,0.2857142857142857
14545235,0.285714285714285,0.3333333333333333
229664713,0.205882352941176,0.25
176183991,0.25,0.7
252410156,0.181818181818181,0.2222222222222222
3233215825,0.828125,0.875
919280040868581376,0.875,0.625
253406593,0.305555555555555,0.5555555555555556
880979870918037505,,0.5
786772983436017664,0.25,0.6666666666666666
21125765,0.196428571428571,0.3333333333333333
946736100,0.125,0.25
384887339,0.3125,0.6363636363636364
67639458,0.892857142857142,1.0
705170343493816321,,0.5
49825019,0.214285714285714,0.9090909090909091
24017469,0.35,0.8571428571428571
824559716173041664,,0.5
324545318,0.3125,0.6666666666666666
250278263,0.270833333333333,0.3333333333333333
119185021,0.204545454545454,0.5
2916156838,0.265625,0.16666666666666666
818253774305329153,,0.5
309321148,0.75,0.3333333333333333
717424854337761281,,0.5
967791,0.944444444444444,1.0
337420543,0.25,0.5555555555555556
14829641,0.28125,0.4
1274916860,0.928571428571428,1.0
28498887,0.5,0.3333333333333333
880805284511395840,0.8214285714285711,1.0
43600111,0.118055555555555,0.3
2429333618,0.6354166666666661,0.7142857142857143
975535190620618752,0.65625,0.6666666666666666
231345959,0.222222222222222,0.7272727272727273
24480241,0.3,0.42857142857142855
16086967,0.126623376623376,0.5
2961334916,0.1,0.25
3891625154,0.7272727272727271,0.5
389807611,0.166666666666666,0.45454545454545453
17600742,0.25,0.3
375267359,0.301470588235294,0.3
1120537310,0.1875,0.45454545454545453
827985983383666688,0.916666666666666,1.0
36645280,0.05,0.7272727272727273
3199649734,0.166666666666666,0.5
823238929310695430,,0.5
1688409427,0.375,0.3333333333333333
17078146,0.9375,0.6666666666666666
4795699955,0.75,0.6666666666666666
1937622385,0.227272727272727,0.5
48453899,0.1875,0.6666666666666666
289052217,0.25,0.42857142857142855
45299024,0.75,0.8333333333333334
45669053,0.902845528455284,0.625
818468177143365635,,0.5
762424146,0.258064516129032,0.375
221998410,0.1875,0.5555555555555556
3084794619,0.204545454545454,0.6666666666666666
2855094439,0.611111111111111,0.8888888888888888
119387157,0.3125,0.25
3369281561,0.208333333333333,0.42857142857142855
899287083222749186,,0.5
26742293,0.196428571428571,0.375
238528202,0.428571428571428,0.0
17130878,0.22821760479004,0.5
2543990173,0.297794117647058,0.7272727272727273
531981963,0.958333333333333,0.4
250433326,0.125,0.4444444444444444
715331368,0.4,0.25
22700894,0.307692307692307,0.25
3286067275,0.15625,0.375
175126116,,0.5
80106520,0.23076923076923,0.4
454012489,0.75,0.875
60777805,0.375,0.3
268863644,0.256097560975609,0.375
19167813,0.287037037037037,0.7
2975468859,0.8761953318431731,0.0
44503810,0.321428571428571,0.5714285714285714
432067015,0.6388888888888881,0.25
31460348,0.232142857142857,0.6666666666666666
2307346922,0.3125,0.375
2562543396,0.111111111111111,0.6153846153846154
785333460776824832,0.375,0.5555555555555556
274893674,0.326923076923076,0.36363636363636365
232968723,0.15,0.375
47670575,0.285714285714285,0.6
619677452,0.184210526315789,0.42857142857142855
3323924169,0.166666666666666,0.6666666666666666
3343850290,0.416666666666666,0.8333333333333334
2787344094,0.65,0.6666666666666666
58364383,0.325,0.5
563248978,0.25,0.3333333333333333
47457790,0.239478354223071,0.7142857142857143
409904467,0.208903176293208,0.5
215393001,0.25,0.3333333333333333
2584690218,0.875,1.0
1969367420,0.270833333333333,0.2
27566907,0.3125,0.5
1365343928,0.291666666666666,0.25
751496347073671168,0.7988095238095231,0.3333333333333333
3094744772,0.785714285714285,0.8333333333333334
2176353409,1.0,0.5714285714285714
21067833,0.202380952380952,0.5
901240805888622592,0.214285714285714,0.0
122130825,0.25,0.625
733008708590931968,0.8888888888888881,0.5
4474573283,0.5,0.25
18334887,0.1875,0.3
910595489615241216,0.8125,0.3333333333333333
2907740134,0.208333333333333,0.5
2197814644,0.071428571428571,0.7777777777777778
426861873,0.176470588235294,0.5454545454545454
202862896,0.9090909090909092,0.0
14171399,0.1875,0.5714285714285714
277082990,0.142857142857142,0.5714285714285714
326448522,1.0,0.6666666666666666
899708686121132032,0.203703703703703,0.42857142857142855
472471452,0.125,0.2
3932633980,0.166666666666666,0.3333333333333333
849472235068940290,,0.5
103123025,0.28125,0.2
794365474142306304,0.725,0.8
157086361,0.25,0.5
191336198,0.125,0.4
22569402,0.6911764705882351,0.42857142857142855
19164128,0.25,0.5714285714285714
332356421,0.287037037037037,0.3333333333333333
94449679,0.25,0.5
3231190148,0.8125,0.8333333333333334
66140979,0.0,0.6666666666666666
258866308,0.25,0.6
792114037,0.25,0.7
929815355538755584,0.175,0.42857142857142855
466519303,0.00938566552901,0.2222222222222222
173179548,0.8636363636363631,0.8571428571428571
2203864672,0.892857142857142,1.0
1126818066,0.4375,0.16666666666666666
203987842,0.366071428571428,0.5714285714285714
330319375,,0.5
1158967428530892800,0.7738095238095231,0.8571428571428571
526552266,0.897058823529411,0.8
169608917,0.0,0.125
2839070197,0.8888888888888881,1.0
239415572,0.307692307692307,0.6363636363636364
175447321,0.7916666666666661,0.7142857142857143
3670308194,0.25,0.25
782257610556715008,0.134615384615384,0.4
14455829,0.291666666666666,0.16666666666666666
7395552,0.1875,0.2727272727272727
525995067,0.3,0.5333333333333333
62370811,0.333333333333333,0.42857142857142855
6246612,0.291666666666666,0.2727272727272727
194939483,0.6875,0.5714285714285714
134681411,0.25,1.0
173241044,0.25,0.625
828060587238252544,0.1875,0.625
60070879,0.2,0.5
15909798,0.117647058823529,0.2222222222222222
814154197893529601,,0.5
30147737,0.291666666666666,0.375
252453863,0.25,0.14285714285714285
2534620935,0.291666666666666,0.5
586156562,0.8214285714285711,0.8333333333333334
1089682070455140354,,0.5
3275183166,0.8888888888888881,0.0
2227229240,0.5714285714285711,0.42857142857142855
54608012,0.333333333333333,0.0
727649560621768704,1.0,0.6
387833246,1.0,1.0
1067581417977233409,,0.5
601567734,0.142857142857142,0.3333333333333333
99389216,0.321428571428571,0.42857142857142855
817340547417440256,0.3,0.5
44294971,0.8690476190476191,0.8
330505527,0.125,0.5555555555555556
394823166,0.048780487804878,0.5
24362099,0.3125,0.625
4879092777,0.223684210526315,0.3333333333333333
28425090,0.625,1.0
102526614,0.291666666666666,0.46153846153846156
27727171,0.375,0.25
2553463716,0.2,0.2
499208312,0.178571428571428,0.75
3307466000,0.875,1.0
3267492132,0.0,0.6666666666666666
21442654,0.261363636363636,0.6153846153846154
1151662237,0.8571428571428571,0.6666666666666666
2789979122,0.214285714285714,0.5
2324680410,0.25,0.42857142857142855
97740430,0.21875,0.4
845103810,1.0,0.8571428571428571
622881916,0.6944444444444441,0.7142857142857143
2465788384,0.25,0.25
173560378,0.3125,0.375
813797291614212097,,0.5
40319066,0.611111111111111,1.0
1003046954148851712,0.802631578947368,0.8888888888888888
53960042,0.357142857142857,0.5454545454545454
43523401,0.293478260869565,0.45454545454545453
885590817909334016,0.3125,0.5714285714285714
17101318,0.119047619047619,0.3333333333333333
30362684,0.5,0.3333333333333333
2653719618,0.375,0.5
114237076,0.125,0.3333333333333333
735186781574860800,0.264705882352941,0.375
532478924,0.805555555555555,1.0
23691238,0.277777777777777,0.5
3507420497,0.75,0.6666666666666666
764674569873399808,0.333333333333333,0.6666666666666666
14986841,0.263157894736842,0.5
2297049146,0.277777777777777,0.4117647058823529
936732321318948864,0.895833333333333,0.8
350350754,0.267857142857142,0.14285714285714285
1060205483200536576,0.75,0.75
267781885,0.689516129032258,0.5
20959681,0.3,0.5
4160890222,0.8875000000000001,0.8
21684052,0.25,0.4444444444444444
395325331,0.833333333333333,0.375
100621165,0.25,0.5
819703443858292741,,0.5
2184731075,0.245340435471338,0.7142857142857143
1152381547,0.2,0.5
83374478,0.266666666666666,0.3333333333333333
38352241,0.25,0.0
4310873297,0.9489247311827952,1.0
149167987,0.5,0.4444444444444444
719366482904293376,0.928571428571428,0.6666666666666666
1331260475246407680,0.8888888888888881,1.0
785304399149051905,,0.5
